"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","14/POST /todos (413) content too long @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","33","18/POST /todos/{id} (404) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","33","20/PUT /todos/{id} partial (200) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","41","10/POST /todos (400) doneStatus @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","32","25/GET /todos (200) XML @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","31","16/PUT /todos/{id} (400) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","44","15/POST /todos (400) extra @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","31","29/GET /todos (200) no accept @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:25 UTC 2025","POST /challenger @api","api.spec.js","",""
"","63","02/GET /challenges (200) @api","chromium","Fri Oct 31 23:00:23 UTC 2025","passed","Fri Oct 31 23:00:23 UTC 2025","POST /challenger @api","api.spec.js","",""
"","5115","Пользователь редактирует статью @ui","chromium","Fri Oct 31 23:00:29 UTC 2025","passed","Fri Oct 31 23:00:35 UTC 2025","Тесты статей @ui","articles.spec.js","",""
"","37","05/GET /todos/{id} (200) @api","chromium","Fri Oct 31 23:00:23 UTC 2025","passed","Fri Oct 31 23:00:23 UTC 2025","POST /challenger @api","api.spec.js","",""
"","3295","Пользователь выходит из аккаунта @ui","chromium","Fri Oct 31 23:00:39 UTC 2025","passed","Fri Oct 31 23:00:42 UTC 2025","Тест выхода из аккаунта @ui","logout.spec.js","",""
"","31","27/GET /todos (200) ANY @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","109","09/POST /todos (201) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","31","26/GET /todos (200) JSON @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","33","03/GET /todos (200) @api","chromium","Fri Oct 31 23:00:23 UTC 2025","passed","Fri Oct 31 23:00:23 UTC 2025","POST /challenger @api","api.spec.js","",""
"","30","23/DELETE /todos/{id} (200) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","33","17/POST /todos/{id} (200) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","33","13/POST /todos (201) max out content @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","31","21/PUT /todos/{id} no title (400) @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
"","32","12/POST /todos (400) description too long @api","chromium","Fri Oct 31 23:00:24 UTC 2025","passed","Fri Oct 31 23:00:24 UTC 2025","POST /challenger @api","api.spec.js","",""
